"PI_aux","PI_bar_aux","rhoI_aux","tempI_aux","P_rel_aux","vel_rel_aux","Omega_aux","Aint_aux","ht_liq_aux","ht_gas_aux","EI_liq_aux","EI_gas_aux","beta_aux","beta_max_aux","jump_grad_alpha_smooth_aux_l","mu_aux_l","mu_max_aux_l","kappa_aux_l","kappa_max_aux_l","jump_grad_press_aux_l","jump_grad_alpha_aux_l","jump_grad_dens_aux_l","jump_grad_press_smooth_aux_l","jump_grad_dens_smooth_aux_l","mu_aux_g","kappa_aux_g","mu_max_aux_g","kappa_max_aux_g","jump_grad_press_aux_g","jump_grad_dens_aux_g","jump_grad_press_smooth_aux_g","jump_grad_dens_smooth_aux_g","ObjectId","GlobalElementId","PedigreeElementId"
1e+06,1e+06,10,20000,1.5014,4.8651e+06,0,10000,0,0,150000,70000,2.13968e-14,2.13968e-14,1.27685e-10,0.547723,2.24583e-14,0.547723,0.547723,1.75238e-05,1.12166e-10,1.11413e-10,3.73274e-06,6.73026e-11,1.18322,1.18322,2.10614e-14,1.18322,1.0252e-05,1.45803e-11,3.49432e-06,2.90612e-12,0,72,72
1e+06,1e+06,10,20000,1.5014,4.8651e+06,0,10000,0,0,150000,70000,2.18333e-14,2.18333e-14,8.77272e-11,0.547723,2.03576e-14,0.547723,0.547723,2.69711e-05,7.43512e-11,8.13998e-11,2.13087e-06,8.19682e-11,1.18322,1.18322,3.17143e-14,1.18322,2.39909e-05,1.98384e-11,1.98185e-06,3.36087e-12,0,73,73
1e+06,1e+06,10,20000,1.5014,4.8651e+06,0,10000,0,0,150000,70000,1.75493e-14,1.75493e-14,1.5482e-10,0.547723,1.92508e-14,0.547723,0.547723,2.08318e-05,1.07917e-10,6.41194e-11,1.47521e-06,7.21911e-11,1.18322,1.18322,9.82012e-15,1.18322,3.22163e-05,2.48406e-11,1.49012e-06,3.21876e-12,0,74,74
1e+06,1e+06,10,20000,1.5014,4.8651e+06,0,10000,0,0,150000,70000,1.53121e-14,1.53121e-14,3.3338e-10,0.547723,1.40537e-14,0.547723,0.547723,1.19209e-05,3.29024e-10,2.72848e-11,1.73599e-06,6.60521e-11,1.18322,1.18322,2.25147e-14,1.18322,2.47359e-05,1.64277e-11,1.70618e-06,2.4869e-12,0,75,75
1e+06,1e+06,10,20000,1.5014,4.8651e+06,0,10000,0,0,150000,70000,1.12775e-14,1.12775e-14,4.68116e-10,0.547723,1.17674e-14,0.547723,0.547723,9.17912e-06,5.4898e-10,7.45786e-11,4.59701e-06,6.11635e-11,1.18322,1.18322,1.70615e-14,1.18322,1.69277e-05,4.5759e-12,4.03821e-06,3.26139e-12,0,76,76
1e+06,1e+06,10,20000,1.5014,4.8651e+06,0,10000,0,0,150000,70000,1.1152e-14,1.1152e-14,3.86798e-10,0.547723,1.1033e-14,0.547723,0.547723,1.27256e-05,4.25075e-10,9.23137e-11,9.88692e-06,5.70708e-11,1.18322,1.18322,1.88439e-14,1.18322,1.63019e-05,8.10019e-12,8.50856e-06,5.66303e-12,0,77,77
1e+06,1e+06,10,20000,1.5014,4.8651e+06,0,10000,0,0,150000,70000,1.65573e-14,1.65573e-14,1.78026e-10,0.547723,1.68375e-14,0.547723,0.547723,1.15931e-05,1.37291e-10,6.13909e-11,1.67564e-05,6.1732e-11,1.18322,1.18322,1.66379e-14,1.18322,1.20103e-05,8.32756e-12,1.45584e-05,1.085e-11,0,78,78
1e+06,1e+06,10,20000,1.5014,4.8651e+06,0,10000,0,0,150000,70000,3.33054e-14,3.33054e-14,4.38583e-11,0.547723,3.308e-14,0.547723,0.547723,1.60635e-05,9.80549e-12,6.13909e-11,2.5399e-05,5.61613e-11,1.18322,1.18322,3.44963e-14,1.18322,4.35114e-06,2.33058e-12,2.31937e-05,1.88294e-11,0,79,79
1e+06,1e+06,10,20000,1.5014,4.8651e+06,0,10000,0,0,150000,70000,6.21904e-14,6.21904e-14,3.43974e-11,0.547723,6.03661e-14,0.547723,0.547723,4.81904e-05,1.08855e-11,7.7307e-11,3.32072e-05,5.27507e-11,1.18322,1.18322,7.23078e-14,1.18322,5.51641e-05,4.15525e-11,3.2261e-05,2.45564e-11,0,80,80
1e+06,1e+06,10,20000,1.5014,4.8651e+06,0,10000,0,0,150000,70000,1.08958e-13,1.08958e-13,8.84306e-11,0.547723,1.11947e-13,0.547723,0.547723,3.69549e-05,7.49196e-11,3.7744e-11,5.13121e-05,1.16984e-10,1.18322,1.18322,9.44785e-14,1.18322,7.62641e-05,5.57918e-11,5.13718e-05,3.5854e-11,0,81,81
1e+06,1e+06,10,20000,1.5014,4.8651e+06,0,10000,0,0,150000,70000,1.99908e-13,1.99908e-13,1.19705e-10,0.547723,1.89817e-13,0.547723,0.547723,0.000102103,1.32331e-10,3.44698e-10,9.94205e-05,3.18209e-10,1.18322,1.18322,2.45635e-13,1.18322,0.00014025,9.58664e-11,9.90406e-05,6.92282e-11,0,82,82
1e+06,1e+06,10,20000,1.5014,4.8651e+06,0,10000,0,0,150000,70000,3.46369e-13,3.46369e-13,1.08592e-10,0.547723,3.46014e-13,0.547723,0.547723,0.000213951,6.77716e-11,7.56245e-10,0.000188962,6.83031e-10,1.18322,1.18322,3.53719e-13,1.18322,0.000226647,1.61009e-10,0.000187874,1.34172e-10,0,83,83
1e+06,1e+06,10,20000,1.5014,4.8651e+06,0,10000,0,0,150000,70000,6.19139e-13,6.19139e-13,1.52149e-10,0.547723,6.08584e-13,0.547723,0.547723,0.000337809,1.2156e-10,1.19735e-09,0.000346191,1.23418e-09,1.18322,1.18322,6.63423e-13,1.18322,0.000320971,2.31353e-10,0.000344455,2.48427e-10,0,84,84
1e+06,1e+06,10,20000,1.5014,4.8651e+06,0,10000,0,0,150000,70000,1.11095e-12,1.11095e-12,2.62872e-10,0.547723,1.09049e-12,0.547723,0.547723,0.000662684,3.09797e-10,2.246e-09,0.000617735,2.11026e-09,1.18322,1.18322,1.2217e-12,1.18322,0.000667751,4.79702e-10,0.000614531,4.42029e-10,0,85,85
1e+06,1e+06,10,20000,1.5014,4.8651e+06,0,10000,0,0,150000,70000,2.0062e-12,2.0062e-12,3.02588e-10,0.547723,1.97226e-12,0.547723,0.547723,0.00111893,3.84063e-10,3.75576e-09,0.00109017,3.67322e-09,1.18322,1.18322,2.13541e-12,1.18322,0.00111774,8.03908e-10,0.00108463,7.75756e-10,0,86,86
1e+06,1e+06,10,20000,1.5014,4.8651e+06,0,10000,0,0,150000,70000,3.59642e-12,3.59642e-12,2.26894e-10,0.547723,3.53672e-12,0.547723,0.547723,0.00199753,2.48633e-10,6.70843e-09,0.00191768,6.42558e-09,1.18322,1.18322,3.92294e-12,1.18322,0.00198075,1.4123e-09,0.00190813,1.36222e-09,0,87,87
1e+06,1e+06,10,20000,1.5014,4.8651e+06,0,10000,0,0,150000,70000,6.43927e-12,6.43927e-12,1.99755e-10,0.547723,6.35308e-12,0.547723,0.547723,0.00348601,1.54984e-10,1.16715e-08,0.00334353,1.11155e-08,1.18322,1.18322,6.93241e-12,1.18322,0.00346628,2.47479e-09,0.00332673,2.37616e-09,0,88,88
1e+06,1e+06,10,20000,1.5014,4.8651e+06,0,10000,0,0,150000,70000,1.14588e-11,1.14588e-11,2.8184e-10,0.547723,1.12972e-11,0.547723,0.547723,0.00599241,3.6701e-10,1.98338e-08,0.005789,1.92229e-08,1.18322,1.18322,1.23775e-11,1.18322,0.0059644,4.26053e-09,0.00575999,4.11514e-09,0,89,89
1e+06,1e+06,10,20000,1.5014,4.8651e+06,0,10000,0,0,150000,70000,2.0239e-11,2.0239e-11,3.24199e-10,0.547723,1.99693e-11,0.547723,0.547723,0.0103706,3.62903e-10,3.44803e-08,0.00994987,3.31285e-08,1.18322,1.18322,2.17937e-11,1.18322,0.0103206,7.36944e-09,0.00989991,7.07198e-09,0,90,90
1e+06,1e+06,10,20000,1.5014,4.8651e+06,0,10000,0,0,150000,70000,3.54787e-11,3.54787e-11,4.76042e-10,0.547723,3.50257e-11,0.547723,0.547723,0.0176063,3.6178e-10,5.87502e-08,0.0169456,5.64975e-08,1.18322,1.18322,3.81119e-11,1.18322,0.0175062,1.25086e-08,0.0168601,1.20439e-08,0,91,91
1e+06,1e+06,10,20000,1.5014,4.8651e+06,0,10000,0,0,150000,70000,6.17055e-11,6.17055e-11,9.9261e-10,0.547723,6.093e-11,0.547723,0.547723,0.0297557,1.0879e-09,9.91727e-08,0.0286179,9.54361e-08,1.18322,1.18322,6.62348e-11,1.18322,0.0296293,2.1165e-08,0.0284739,2.03412e-08,0,92,92
1e+06,1e+06,10,20000,1.5014,4.8651e+06,0,10000,0,0,150000,70000,1.06488e-10,1.06488e-10,1.73599e-09,0.547723,1.05198e-10,0.547723,0.547723,0.0498483,1.8882e-09,1.66295e-07,0.0479282,1.59815e-07,1.18322,1.18322,1.14076e-10,1.18322,0.0495903,3.54252e-08,0.0476876,3.40672e-08,0,93,93
1e+06,1e+06,10,20000,1.5014,4.8651e+06,0,10000,0,0,150000,70000,1.82316e-10,1.82316e-10,2.84792e-09,0.547723,1.80136e-10,0.547723,0.547723,0.0827239,2.84102e-09,2.75819e-07,0.0795795,2.65285e-07,1.18322,1.18322,1.9516e-10,1.18322,0.0822884,5.87836e-08,0.0791806,5.6562e-08,0,94,94
1e+06,1e+06,10,20000,1.5014,4.8651e+06,0,10000,0,0,150000,70000,3.09647e-10,3.09647e-10,4.84344e-09,0.547723,3.06025e-10,0.547723,0.547723,0.13624,5.08936e-09,4.53998e-07,0.131029,4.36751e-07,1.18322,1.18322,3.31101e-10,1.18322,0.135579,9.68487e-08,0.130373,9.31245e-08,0,95,95
1e+06,1e+06,10,20000,1.5014,4.8651e+06,0,10000,0,0,150000,70000,5.21741e-10,5.21741e-10,8.08553e-09,0.547723,5.15773e-10,0.547723,0.547723,0.222387,8.4206e-09,7.41329e-07,0.21392,7.13074e-07,1.18322,1.18322,5.57241e-10,1.18322,0.221275,1.58048e-07,0.212853,1.52035e-07,0,96,96
1e+06,1e+06,10,20000,1.5014,4.8651e+06,0,10000,0,0,150000,70000,8.72054e-10,8.72054e-10,1.32672e-08,0.547723,8.62264e-10,0.547723,0.547723,0.359967,1.3781e-08,1.19995e-06,0.346306,1.15435e-06,1.18322,1.18322,9.30488e-10,1.18322,0.358163,2.55823e-07,0.344584,2.46128e-07,0,97,97
1e+06,1e+06,10,20000,1.5014,4.8651e+06,0,10000,0,0,150000,70000,1.44597e-09,1.44597e-09,2.16568e-08,0.547723,1.43008e-09,0.547723,0.547723,0.577841,2.25238e-08,1.92603e-06,0.555943,1.85309e-06,1.18322,1.18322,1.54121e-09,1.18322,0.574995,4.10711e-07,0.553187,3.95131e-07,0,98,98
1e+06,1e+06,10,20000,1.5014,4.8651e+06,0,10000,0,0,150000,70000,2.3786e-09,2.3786e-09,3.51091e-08,0.547723,2.35302e-09,0.547723,0.547723,0.919743,3.6474e-08,3.06582e-06,0.884971,2.9499e-06,1.18322,1.18322,2.53256e-09,1.18322,0.915182,6.53696e-07,0.880603,6.28998e-07,0,99,99
1e+06,1e+06,10,20000,1.5014,4.8651e+06,0,10000,0,0,150000,70000,3.88171e-09,3.88171e-09,5.64588e-08,0.547723,3.84085e-09,0.547723,0.547723,1.45133,5.87084e-08,4.83788e-06,1.39688,4.65632e-06,1.18322,1.18322,4.12865e-09,1.18322,1.44422,1.03158e-06,1.39001,9.92859e-07,0,100,100
1e+06,1e+06,10,20000,1.5014,4.8651e+06,0,10000,0,0,150000,70000,6.28468e-09,6.28468e-09,9.00233e-08,0.547723,6.21997e-09,0.547723,0.547723,2.27156,9.35081e-08,7.57196e-06,2.18637,7.28801e-06,1.18322,1.18322,6.67739e-09,1.18322,2.26048,1.61462e-06,2.17568,1.55405e-06,0,101,101
1e+06,1e+06,10,20000,1.5014,4.8651e+06,0,10000,0,0,150000,70000,1.00939e-08,1.00939e-08,1.42287e-07,0.547723,9.99222e-09,0.547723,0.547723,3.52499,1.47923e-07,1.175e-05,3.39329,1.1311e-05,1.18322,1.18322,1.07134e-08,1.18322,3.50779,2.50556e-06,3.37679,2.41199e-06,0,102,102
1e+06,1e+06,10,20000,1.5014,4.8651e+06,0,10000,0,0,150000,70000,1.60864e-08,1.60864e-08,2.22869e-07,0.547723,1.59279e-08,0.547723,0.547723,5.42298,2.31537e-07,1.80766e-05,5.22211,1.74071e-05,1.18322,1.18322,1.7056e-08,1.18322,5.39677,3.85484e-06,5.19687,3.71204e-06,0,103,103
1e+06,1e+06,10,20000,1.5014,4.8651e+06,0,10000,0,0,150000,70000,2.54356e-08,2.54356e-08,3.46104e-07,0.547723,2.51907e-08,0.547723,0.547723,8.27387,3.59508e-07,2.75796e-05,7.96888,2.65629e-05,1.18322,1.18322,2.69409e-08,1.18322,8.23415,5.88154e-06,7.9306,5.66471e-06,0,104,104
1e+06,1e+06,10,20000,1.5014,4.8651e+06,0,10000,0,0,150000,70000,3.99008e-08,3.99008e-08,5.33037e-07,0.547723,3.95253e-08,0.547723,0.547723,12.5165,5.53542e-07,4.17215e-05,12.0578,4.01926e-05,1.18322,1.18322,4.22183e-08,1.18322,12.4568,8.89773e-06,12.0003,8.57165e-06,0,105,105
1e+06,1e+06,10,20000,1.5014,4.8651e+06,0,10000,0,0,150000,70000,6.21024e-08,6.21024e-08,8.13939e-07,0.547723,6.15313e-08,0.547723,0.547723,18.7737,8.45198e-07,6.25789e-05,18.0907,6.03023e-05,1.18322,1.18322,6.56415e-08,1.18322,18.6848,1.33463e-05,18.0051,1.28608e-05,0,106,106
1e+06,1e+06,10,20000,1.5014,4.8651e+06,0,10000,0,0,150000,70000,9.59018e-08,9.59018e-08,1.23211e-06,0.547723,9.50405e-08,0.547723,0.547723,27.9206,1.27899e-06,9.30688e-05,26.9125,8.97084e-05,1.18322,1.18322,1.01263e-07,1.18322,27.7895,1.98497e-05,26.7862,1.9133e-05,0,107,107
999999,999999,10,20000,1.5014,4.8651e+06,0,10000,0,0,150000,70000,1.46941e-07,1.46941e-07,1.84921e-06,0.547723,1.45653e-07,0.547723,0.547723,41.1715,1.91899e-06,0.000137239,39.697,0.000132323,1.18322,1.18322,1.54996e-07,1.18322,40.98,2.92714e-05,39.5123,2.82231e-05,0,108,108
999999,999999,10,20000,1.5014,4.8651e+06,0,10000,0,0,150000,70000,2.2339e-07,2.2339e-07,2.75169e-06,0.547723,2.21478e-07,0.547723,0.547723,60.1942,2.85492e-06,0.000200648,58.0575,0.000193525,1.18322,1.18322,2.35393e-07,1.18322,59.9168,4.27977e-05,57.7898,4.12785e-05,0,109,109
999999,999999,10,20000,1.5014,4.86509e+06,0,10000,0,0,150000,69999.9,3.3697e-07,3.3697e-07,4.05948e-06,0.547723,3.34156e-07,0.547723,0.547723,87.256,4.21022e-06,0.000290854,84.1876,0.000280626,1.18322,1.18322,3.54713e-07,1.18322,86.8578,6.20414e-05,83.8034,5.98596e-05,0,110,110
999998,999998,9.99999,20000,1.5014,4.86509e+06,0,10000,0,0,150000,69999.9,5.04352e-07,5.04352e-07,5.93734e-06,0.547723,5.00244e-07,0.547723,0.547723,125.403,6.15603e-06,0.00041801,121.037,0.000403459,1.18322,1.18322,5.30366e-07,1.18322,124.837,8.91692e-05,120.491,8.60649e-05,0,111,111
999997,999997,9.99999,20000,1.5014,4.86509e+06,0,10000,0,0,150000,69999.9,7.49023e-07,7.49023e-07,8.60897e-06,0.547723,7.43074e-07,0.547723,0.547723,178.681,8.92282e-06,0.000595607,172.528,0.000575098,1.18322,1.18322,7.86856e-07,1.18322,177.884,0.00012706,171.758,0.000122685,0,112,112
999996,999996,9.99999,19999.9,1.50141,4.86508e+06,0,10000,0,0,150000,69999.8,1.10377e-06,1.10377e-06,1.23751e-05,0.547723,1.09523e-06,0.547723,0.547723,252.408,1.28215e-05,0.000841365,243.816,0.000812726,1.18322,1.18322,1.15835e-06,1.18322,251.295,0.000179497,242.74,0.000173387,0,113,113
999994,999994,9.99998,19999.9,1.50141,4.86508e+06,0,10000,0,0,149999,69999.7,1.61397e-06,1.61397e-06,1.76353e-05,0.547723,1.6018e-06,0.547723,0.547723,353.478,1.82642e-05,0.00117828,341.594,0.00113866,1.18322,1.18322,1.69206e-06,1.18322,351.94,0.000251387,340.107,0.000242935,0,114,114
999992,999992,9.99997,19999.9,1.50141,4.86507e+06,0,10000,0,0,149999,69999.6,2.34176e-06,2.34176e-06,2.49135e-05,0.547723,2.32457e-06,0.547723,0.547723,490.737,2.57911e-05,0.00163582,474.454,0.00158154,1.18322,1.18322,2.45259e-06,1.18322,488.63,0.000349024,472.416,0.000337443,0,115,115
999988,999988,9.99996,19999.8,1.50141,4.86505e+06,0,10000,0,0,149999,69999.5,3.37156e-06,3.37156e-06,3.48894e-05,0.547724,3.34746e-06,0.547724,0.547724,675.376,3.6103e-05,0.00225131,653.277,0.00217765,1.18322,1.18322,3.52756e-06,1.18322,672.519,0.000480376,650.512,0.000464656,0,116,116
999983,999983,9.99994,19999.8,1.50142,4.86503e+06,0,10000,0,0,149998,69999.2,4.81683e-06,4.81683e-06,4.84334e-05,0.547724,4.78334e-06,0.547724,0.547724,921.373,5.00947e-05,0.00307135,891.673,0.00297235,1.18322,1.18322,5.03465e-06,1.18322,917.535,0.000655392,887.955,0.000634264,0,117,117
999976,999976,9.99992,19999.7,1.50143,4.865e+06,0,10000,0,0,149998,69998.9,6.82876e-06,6.82876e-06,6.66465e-05,0.547725,6.78259e-06,0.547725,0.547725,1245.96,6.8899e-05,0.00415339,1206.43,0.00402162,1.18322,1.18322,7.13042e-06,1.18322,1240.85,0.000886341,1201.48,0.000858217,0,118,118
999967,999967,9.99989,19999.6,1.50144,4.86497e+06,0,10000,0,0,149997,69998.5,9.60673e-06,9.60673e-06,9.09027e-05,0.547726,9.54361e-06,0.547726,0.547726,1670.05,9.39277e-05,0.0055672,1617.95,0.00539353,1.18322,1.18322,1.00211e-05,1.18322,1663.32,0.00118812,1611.43,0.00115105,0,119,119
999953,999954,9.99984,19999.4,1.50145,4.86491e+06,0,10000,0,0,149995,69997.8,1.34112e-05,1.34112e-05,0.000122892,0.547727,1.33256e-05,0.547727,0.547727,2218.67,0.000126914,0.00739625,2150.69,0.00716965,1.18322,1.18322,1.39758e-05,1.18322,2209.9,0.00157856,2142.18,0.00153019,0,120,120
999935,999936,9.99978,19999.1,1.50147,4.86484e+06,0,10000,0,0,149994,69997,1.85792e-05,1.85792e-05,0.000164666,0.547729,1.8464e-05,0.547729,0.547729,2921.27,0.00016996,0.00973885,2833.47,0.00944615,1.18322,1.18322,1.9342e-05,1.18322,2909.95,0.00207866,2822.48,0.00201617,0,121,121
999911,999913,9.9997,19998.8,1.50149,4.86475e+06,0,10000,0,0,149991,69995.9,2.55419e-05,2.55419e-05,0.000218674,0.547732,2.53883e-05,0.547732,0.547732,3811.95,0.000225573,0.0127088,3699.7,0.0123345,1.18323,1.18323,2.65643e-05,1.18323,3797.48,0.0027127,3685.64,0.00263281,0,122,122
999879,999881,9.99959,19998.4,1.50153,4.86462e+06,0,10000,0,0,149988,69994.4,3.48463e-05,3.48463e-05,0.000287795,0.547735,3.46431e-05,0.547735,0.547735,4929.38,0.000296694,0.0164352,4787.36,0.0159617,1.18323,1.18323,3.62055e-05,1.18323,4911.09,0.00350829,4769.57,0.0034072,0,123,123
999837,999839,9.99945,19997.8,1.50157,4.86445e+06,0,10000,0,0,149984,69992.5,4.71783e-05,4.71783e-05,0.000375353,0.54774,4.69117e-05,0.54774,0.54774,6316.6,0.000386712,0.0210622,6138.81,0.0204694,1.18324,1.18324,4.89703e-05,1.18324,6293.71,0.00449614,6116.53,0.00436956,0,124,124
999781,999784,9.99926,19997.1,1.50163,4.86423e+06,0,10000,0,0,149978,69989.9,6.33897e-05,6.33897e-05,0.000485116,0.547746,6.30427e-05,0.547746,0.547746,8020.36,0.000499465,0.0267461,7800.18,0.0260119,1.18325,1.18325,6.5733e-05,1.18325,7992.03,0.00570966,7772.57,0.00555287,0,125,125
999709,999712,9.99901,19996.1,1.50171,4.86395e+06,0,10000,0,0,149971,69986.5,8.45263e-05,8.45263e-05,0.000621266,0.547754,8.40784e-05,0.547754,0.547754,10090.2,0.000639199,0.0336532,9820.45,0.0327536,1.18325,1.18325,8.75654e-05,1.18325,10055.5,0.00718424,9786.61,0.00699216,0,126,126
999615,999619,9.9987,19994.9,1.5018,4.86357e+06,0,10000,0,0,149962,69982.2,0.000111859,0.000111859,0.000788339,0.547764,0.000111286,0.547764,0.547764,12576.7,0.000810506,0.0419541,12250.1,0.0408643,1.18327,1.18327,0.000115769,1.18327,12534.7,0.00895627,12209.1,0.00872356,0,127,127
999495,999501,9.99829,19993.3,1.50193,4.8631e+06,0,10000,0,0,149950,69976.6,0.000146916,0.000146916,0.000991123,0.547777,0.000146188,0.547777,0.547777,15530.3,0.00101822,0.0518186,15139.1,0.0505132,1.18328,1.18328,0.000151903,1.18328,15480,0.0110618,15089.9,0.010783,0,128,128
999343,999350,9.99778,19991.3,1.50209,4.8625e+06,0,10000,0,0,149935,69969.6,0.00019151,0.00019151,0.00123452,0.547794,0.000190594,0.547794,0.547794,18997.8,0.00126728,0.0634069,18534.8,0.0618615,1.1833,1.1833,0.000197822,1.1833,18938.3,0.0135347,18476.6,0.0132047,0,129,129
999152,999160,9.99713,19988.8,1.50229,4.86174e+06,0,10000,0,0,149916,69960.7,0.000247775,0.000247775,0.00152337,0.547815,0.00024663,0.547815,0.547815,23020.6,0.00156252,0.0768616,22479.3,0.0750536,1.18333,1.18333,0.000255696,1.18333,22951.1,0.0164049,22411.2,0.016019,0,130,130
998912,998923,9.99632,19985.6,1.50254,4.86079e+06,0,10000,0,0,149892,69949.7,0.000318185,0.000318185,0.0018622,0.547842,0.000316767,0.547842,0.547842,27631,0.00190843,0.092297,27005.8,0.0902075,1.18336,1.18336,0.000328045,1.18336,27550.7,0.0196964,26927.1,0.0192504,0,131,131
998616,998630,9.99532,19981.7,1.50285,4.85961e+06,0,10000,0,0,149863,69935.9,0.000405579,0.000405579,0.00225499,0.547875,0.000403837,0.547875,0.547875,32849,0.00230892,0.109789,32136.1,0.107404,1.1834,1.1834,0.000417754,1.1834,32757.4,0.0234241,32046.2,0.0229153,0,132,132
998252,998269,9.99409,19976.8,1.50323,4.85816e+06,0,10000,0,0,149826,69919.1,0.000513174,0.000513174,0.00270487,0.547916,0.000511052,0.547916,0.547916,38679.1,0.00276701,0.129363,37876.8,0.126677,1.18345,1.18345,0.000528085,1.18345,38575.9,0.0275926,37775.4,0.0270197,0,133,133
997808,997828,9.99259,19971,1.5037,4.8564e+06,0,10000,0,0,149782,69898.6,0.000644572,0.000644572,0.00321379,0.547967,0.000642005,0.547967,0.547967,45107.1,0.00328449,0.150989,44216.5,0.148002,1.18351,1.18351,0.000662687,1.18351,44992.6,0.0321934,44103.6,0.0315568,0,134,134
997272,997296,9.99078,19963.8,1.50426,4.85427e+06,0,10000,0,0,149729,69873.8,0.000803748,0.000803748,0.00378229,0.548028,0.00080067,0.548028,0.548028,52098.1,0.00386168,0.174568,51123.2,0.171292,1.18358,1.18358,0.00082558,1.18358,51972.6,0.0372032,50999.3,0.0365057,0,135,135
996629,996657,9.98861,19955.3,1.50493,4.85171e+06,0,10000,0,0,149665,69844,0.00099504,0.00099504,0.00440918,0.548102,0.000991379,0.548102,0.548102,59594.1,0.00449713,0.199928,58542.5,0.196386,1.18367,1.18367,0.00102114,1.18367,59458.5,0.0425829,58408.4,0.0418296,0,136,136
995863,995898,9.98603,19945.1,1.50574,4.84866e+06,0,10000,0,0,149589,69808.7,0.00122311,0.00122311,0.00509137,0.54819,0.00121879,0.54819,0.54819,67514.1,0.00518746,0.226827,66397,0.223053,1.18378,1.18378,0.00125408,1.18378,67369.7,0.0482771,66254,0.0474758,0,137,137
994960,995001,9.98298,19933.1,1.50669,4.84506e+06,0,10000,0,0,149500,69767.1,0.00149291,0.00149291,0.00582369,0.548294,0.00148785,0.548294,0.548294,75754.2,0.00592718,0.254948,74586.5,0.250988,1.1839,1.1839,0.00152937,1.1839,75602.8,0.0542146,74436.3,0.0533755,0,138,138
993903,993950,9.97941,19919.1,1.50781,4.84085e+06,0,10000,0,0,149395,69718.4,0.00180961,0.00180961,0.00659893,0.548417,0.00180373,0.548417,0.548417,84189.7,0.00670874,0.283908,82989.9,0.279819,1.18404,1.18404,0.0018522,1.18404,84033.5,0.0603095,82834.6,0.0594453,0,139,139
992674,992729,9.97525,19902.7,1.50911,4.83595e+06,0,10000,0,0,149273,69662,0.00217855,0.00217855,0.00740786,0.548561,0.00217175,0.548561,0.548561,92678.7,0.00752258,0.31327,91468.3,0.309119,1.18421,1.18421,0.00222792,1.18421,92520.4,0.0664637,91310.3,0.0655893,0,140,140
991258,991320,9.97046,19883.9,1.51062,4.8303e+06,0,10000,0,0,149133,69597,0.00260511,0.00260511,0.00823946,0.548728,0.00259733,0.548728,0.548728,101066,0.00835737,0.342555,99869.1,0.338416,1.18441,1.18441,0.00266194,1.18441,100909,0.0725698,99711.3,0.0717018,0,141,141
989636,989707,9.96497,19862.3,1.51234,4.82383e+06,0,10000,0,0,148972,69522.8,0.0030947,0.0030947,0.00908123,0.54892,0.00308585,0.54892,0.54892,109191,0.00920037,0.371256,108032,0.36721,1.18463,1.18463,0.00315964,1.18463,109036,0.0785151,107877,0.0776712,0,142,142
987793,987874,9.95873,19837.7,1.51431,4.81647e+06,0,10000,0,0,148790,69438.8,0.0036526,0.0036526,0.00991961,0.549139,0.00364261,0.549139,0.549139,116888,0.0100378,0.398862,115794,0.394991,1.18489,1.18489,0.00372629,1.18489,116741,0.0841859,115646,0.0833843,0,143,143
985715,985806,9.95167,19810,1.51654,4.80816e+06,0,10000,0,0,148584,69344.3,0.00428391,0.00428391,0.0107405,0.549388,0.0042727,0.549388,0.549388,124001,0.0108555,0.424877,122997,0.421261,1.18517,1.18517,0.00436694,1.18517,123864,0.0894718,122858,0.0887304,0,144,144
983387,983488,9.94376,19779,1.51905,4.79885e+06,0,10000,0,0,148355,69238.9,0.00499341,0.00499341,0.0115296,0.549668,0.00498092,0.549668,0.549668,130383,0.0116391,0.448834,129494,0.44555,1.1855,1.1855,0.00508637,1.1855,130259,0.0942702,129367,0.0936058,0,145,145
980796,980908,9.93494,19744.4,1.52185,4.78847e+06,0,10000,0,0,148099,69122,0.00578555,0.00578555,0.0122735,0.549983,0.00577171,0.549983,0.549983,135907,0.0123752,0.470319,135152,0.467437,1.18586,1.18586,0.00588895,1.18586,135797,0.0984901,135040,0.0979179,0,146,146
977932,978056,9.92518,19706.1,1.52496,4.777e+06,0,10000,0,0,147818,68993.5,0.00666429,0.00666429,0.0129594,0.550332,0.00664906,0.550332,0.550332,140465,0.0130513,0.488982,139864,0.48656,1.18626,1.18626,0.0067786,1.18626,140373,0.102056,139769,0.101588,0,147,147
974786,974922,9.91443,19664,1.5284,4.76439e+06,0,10000,0,0,147509,68853.2,0.00763312,0.00763312,0.0135763,0.550719,0.00761644,0.550719,0.550719,143977,0.0136565,0.504548,143543,0.502633,1.1867,1.1867,0.00775874,1.1867,143904,0.104908,143467,0.104556,0,148,148
971353,971500,9.90267,19618,1.53218,4.7506e+06,0,10000,0,0,147173,68700.8,0.00869493,0.00869493,0.0141149,0.551143,0.00867678,0.551143,0.551143,146390,0.014182,0.516823,146133,0.515449,1.18718,1.18718,0.00883219,1.18718,146337,0.107008,146077,0.106778,0,149,149
967626,967786,9.88987,19568,1.5363,4.73563e+06,0,10000,0,0,146809,68536.7,0.00985204,0.00985204,0.0145681,0.551608,0.00983239,0.551608,0.551608,147680,0.0146209,0.525698,147604,0.524884,1.18771,1.18771,0.0100012,1.18771,147649,0.108335,147569,0.10823,0,150,150
